cve,owner,repo,patch,reserve_idx_diff,publish_idx_diff,reserve_time,publish_time
CVE-2022-1295,alvarotrigo,fullpage.js,bf62492a22e5d296e63c3ed918a42fc5645a0d48,4,-1,2022-04-11T00:00:00+00:00,2022-04-11T11:20:13+00:00
CVE-2022-1330,alvarotrigo,fullpage.js,e7a5db42711700c8a584e61b5e532a64039fe92b,6,0,2022-04-12T00:00:00+00:00,2022-04-12T20:40:10+00:00
CVE-2022-1365,lquixada,cross-fetch,a3b3a9481091ddd06b8f83784ba9c4e034dc912a,-7,-8,2022-04-14T00:00:00+00:00,2022-04-15T22:40:10+00:00
CVE-2022-1430,octoprint,octoprint,8087528e4a7ddd15c7d95ff662deb5ef7de90045,8,-10,2022-04-22T00:00:00+00:00,2022-05-18T10:00:14+00:00
CVE-2022-1432,octoprint,octoprint,6d259d7e6f5b0de9a1c762831537a386e53978d3,10,-8,2022-04-22T00:00:00+00:00,2022-05-18T10:10:10+00:00
CVE-2022-1440,yarkeev,git-interface,f828aa790016fee3aa667f7b44cf94bf0aa8c60d,0,0,2022-04-22T00:00:00+00:00,2022-04-22T17:30:13+00:00
CVE-2022-1537,gruntjs,grunt,58016ffac5ed9338b63ecc2a63710f5027362bae,0,-3,2022-04-29T00:00:00+00:00,2022-05-10T00:00:00+00:00
CVE-2022-1592,clinical-genomics,scout,b0ef15f4737d0c801154c1991b52ff5cab4f5c83,0,-2,2022-05-05T00:00:00+00:00,2022-05-05T10:20:09+00:00
CVE-2022-1650,EventSource,eventsource,10ee0c4881a6ba2fe65ec18ed195ac35889583c4,0,-2,2022-05-10T00:00:00+00:00,2022-05-12T00:00:00+00:00
CVE-2022-1708,cri-o,cri-o,f032cf649ecc7e0c46718bd9e7814bfb317cb544,58,-5,2022-05-13T00:00:00+00:00,2022-06-07T17:43:56+00:00
CVE-2022-1782,erudika,para,9d844f31333475a0394dd14b901ea50674b281f8,-1,-1,2022-05-18T00:00:00+00:00,2022-05-18T09:00:14+00:00
CVE-2022-1848,erudika,para,fa677c629842df60099daa9c23bd802bc41b48d1,0,0,2022-05-24T00:00:00+00:00,2022-05-24T10:40:09+00:00
CVE-2022-1928,go-gitea,gitea,65e0688a5c9dacad50e71024b7529fdf0e3c2e9c,2,-2,2022-05-28T00:00:00+00:00,2022-05-29T00:00:00+00:00
CVE-2022-1929,davewasmer,devcert,b0763215f6683271d296fda98f7ef7bcd4a55977,-2,-2,2022-05-28T00:00:00+00:00,2022-06-01T16:47:58+00:00
CVE-2022-1986,gogs,gogs,38aff73251cc46ced96dd608dab6190415032a82,5,-21,2022-06-03T00:00:00+00:00,2022-06-09T03:35:11+00:00
CVE-2022-1992,gogs,gogs,2ca014250fbf0bba94c914d9e43b1f6d8eca3bb0,15,-10,2022-06-03T00:00:00+00:00,2022-06-08T13:30:14+00:00
CVE-2022-1993,gogs,gogs,9bf748b6c4c9a17d3aa77f6b9abcfae65451febf,17,-8,2022-06-03T00:00:00+00:00,2022-06-08T13:55:11+00:00
CVE-2022-1996,emicklei,go-restful,fd3c327a379ce08c68ef18765bdc925f5d9bad10,0,0,2022-06-06T00:00:00+00:00,2022-06-06T00:00:00+00:00
CVE-2022-2024,gogs,gogs,15d0d6a94be0098a8227b6b95bdf2daed105ec41,142,-6,2022-06-08T00:00:00+00:00,2023-02-25T00:00:00+00:00
CVE-2022-2054,Nuitka,Nuitka,1765ffce2a9ab859853210337390de242cd80712,-9,-13,2022-06-12T00:00:00+00:00,2022-06-12T13:55:10+00:00
CVE-2022-20612,jenkinsci,jenkins,b5c3764681f3b4ce83d0e78f6a9327925640d57e,228,-88,2021-10-28T00:00:00+00:00,2022-01-12T19:05:44+00:00
CVE-2022-20613,jenkinsci,mailer-plugin,5e6051fae61a43564e22aa89cb24ed8a42a26052,1,-19,2021-10-28T00:00:00+00:00,2022-01-12T00:00:00+00:00
CVE-2022-20614,jenkinsci,mailer-plugin,5e6051fae61a43564e22aa89cb24ed8a42a26052,1,-19,2021-10-28T00:00:00+00:00,2022-01-12T00:00:00+00:00
CVE-2022-20615,jenkinsci,matrix-project-plugin,78cc60556304965ffb2dd8c017bf61d4f153f5ea,0,-6,2021-10-28T00:00:00+00:00,2022-01-12T19:05:49+00:00
CVE-2022-20616,jenkinsci,credentials-binding-plugin,2dd5eda721e52d9a5bf6748405adf965ba517d8a,3,-7,2021-10-28T00:00:00+00:00,2022-01-12T19:05:51+00:00
CVE-2022-20617,jenkinsci,docker-commons-plugin,c069b79c31c5aa80a01b0c462f0dc6b41751f059,0,-3,2021-10-28T00:00:00+00:00,2022-01-12T19:05:53+00:00
CVE-2022-20618,jenkinsci,bitbucket-branch-source-plugin,467ed6c94af8735c4755d53145a54325ae82d073,32,-3,2021-10-28T00:00:00+00:00,2022-01-12T19:05:54+00:00
CVE-2022-20619,jenkinsci,bitbucket-branch-source-plugin,a596f651a4b3bfe31a087c4d392e81c0167ab551,23,-12,2021-10-28T00:00:00+00:00,2022-01-12T19:05:56+00:00
CVE-2022-20621,jenkinsci,metrics-plugin,9810480370d4c5e04a2b710934db5461bde0d1b6,6,-4,2021-10-28T00:00:00+00:00,2022-01-12T19:06:00+00:00
CVE-2022-21122,metarhia,metacalc,625c23d63eabfa16fc815f5832b147b08d2144bd,9,-2,2022-02-24T00:00:00+00:00,2022-06-03T20:05:12+00:00
CVE-2022-21126,samtools,htsjdk,4a4024a97ee3e87096df6ad9b22c8260bd527772,12,-7,2022-02-24T00:00:00+00:00,2022-11-29T16:50:19+00:00
CVE-2022-21129,paypal,nemo-appium,aa271d36dd5c81baae3c43aa2616c84f0ee4195f,0,-2,2022-02-24T11:58:26+00:00,2023-01-31T05:00:01+00:00
CVE-2022-21144,libxmljs,libxmljs,2501807bde9b38cfaed06d1e140487516d91379d,1,-2,2022-02-24T00:00:00+00:00,2022-05-01T15:25:10+00:00
CVE-2022-21164,Venemo,node-lmdb,97760104c0fd311206b88aecd91fa1f59fe2b85a,2,-2,2022-02-24T00:00:00+00:00,2022-03-16T15:25:13+00:00
CVE-2022-21169,AhmedAdelFahim,express-xss-sanitizer,3bf8aaaf4dbb1c209dcb8d87a82711a54c1ab39a,7,-3,2022-02-24T00:00:00+00:00,2022-09-26T05:05:11+00:00
CVE-2022-21186,acrontum,filesystem-template,baeb727b60991ad82d9e63ac660883793abc0acc,1,-2,2022-02-24T00:00:00+00:00,2022-08-05T05:00:18+00:00
CVE-2022-21187,vcs-python,vcspull,e1b77128a1fa0754625b5f43d8bc47956f21f33e,145,-7,2022-02-24T00:00:00+00:00,2022-03-14T17:15:17+00:00
CVE-2022-21190,mozilla,node-convict,1ea0ab19c5208f66509e1c43b0d0f21c1fd29b75,5,-7,2022-02-24T00:00:00+00:00,2022-05-13T20:00:38+00:00
CVE-2022-21191,rosen-vladimirov,global-modules-path,edbdaff077ea0cf295b1469923c06bbccad3c180,14,-4,2022-02-24T11:58:23+00:00,2023-01-13T05:00:01+00:00
CVE-2022-21208,node-opcua,node-opcua,33ca3bab4ab781392a2f8d8f5a14de9a0aa0e410,100,-96,2022-02-24T00:00:00+00:00,2022-08-23T05:06:18+00:00
CVE-2022-21208,node-opcua,node-opcua,dbcb5d5191118c22ee9c89332a94b94e6553d76b,99,-97,2022-02-24T00:00:00+00:00,2022-08-23T05:06:18+00:00
CVE-2022-21213,mout,mout,17ffdc2a96417a63a0147156dc045e90d0d14c64,3,3,2022-02-24T00:00:00+00:00,2022-06-17T20:05:12+00:00
CVE-2022-21221,valyala,fasthttp,15262ecf3c602364639d465daba1e7f3604d00e8,4,-9,2022-02-24T00:00:00+00:00,2022-03-17T11:21:09+00:00
CVE-2022-21221,valyala,fasthttp,6b5bc7bb304975147b4af68df54ac214ed2554c1,1,-12,2022-02-24T00:00:00+00:00,2022-03-17T11:21:09+00:00
CVE-2022-21222,fb55,css-what,dc510929790da6617e7aa93a616498b22f6a6b72,-609,-764,2022-02-24T00:00:00+00:00,2022-09-30T05:05:11+00:00
CVE-2022-21227,TryGhost,node-sqlite3,593c9d498be2510d286349134537e3bf89401c4a,-5,-74,2022-02-24T00:00:00+00:00,2022-05-01T15:25:15+00:00
CVE-2022-21235,Masterminds,vcs,922a5122330ea8fbe56352a0172ddb6bf019cd22,1,-14,2022-02-24T00:00:00+00:00,2022-04-01T15:55:10+00:00
CVE-2022-21646,authzed,spicedb,15bba2e2d2a4bda336a37a7fe8ef8a35028cd970,203,-2,2021-11-16T00:00:00+00:00,2022-01-11T21:50:10+00:00
CVE-2022-21659,dpgaspar,Flask-AppBuilder,e2b744c258ff62ece9d5ac7172c3b4644ff4c2fe,23,-3,2021-11-16T00:00:00+00:00,2022-01-31T20:20:40+00:00
CVE-2022-21667,soketi,soketi,4b12efef9c31117c36a0a0f1c3aa32114e86364b,184,-10,2021-11-16T00:00:00+00:00,2022-01-07T17:10:11+00:00
CVE-2022-21668,pypa,pipenv,439782a8ae36c4762c88e43d5f0d8e563371b46f,35,-8,2021-11-16T00:00:00+00:00,2022-01-10T20:20:16+00:00
CVE-2022-21670,markdown-it,markdown-it,ffc49ab46b5b751cd2be0aabb146f2ef84986101,8,-2,2021-11-16T00:00:00+00:00,2022-01-10T20:40:10+00:00
CVE-2022-21671,replit,crosis,e44b6a8f5fa28cb2872e3c19bb8a205bb5bfc281,2,-2,2021-11-16T00:00:00+00:00,2022-01-11T15:05:11+00:00
CVE-2022-21676,socketio,engine.io,c0e194d44933bd83bf9a4b126fca68ba7bf5098c,3,-1,2021-11-16T00:00:00+00:00,2022-01-12T18:25:15+00:00
CVE-2022-21680,markedjs,marked,c4a3ccd344b6929afa8a1d50ac54a721e57012c0,51,-4,2021-11-16T00:00:00+00:00,2022-01-14T00:00:00+00:00
CVE-2022-21681,markedjs,marked,8f806573a3f6c6b7a39b8cdb66ab5ebb8d55a5f5,52,-3,2021-11-16T00:00:00+00:00,2022-01-14T00:00:00+00:00
CVE-2022-21681,markedjs,marked,c4a3ccd344b6929afa8a1d50ac54a721e57012c0,51,-4,2021-11-16T00:00:00+00:00,2022-01-14T00:00:00+00:00
CVE-2022-21683,wagtail,wagtail,5fe901e5d86ed02dbbb63039a897582951266afd,76,-192,2021-11-16T00:00:00+00:00,2022-01-18T17:30:13+00:00
CVE-2022-21697,jupyterhub,jupyter-server-proxy,fd31930bacd12188c448c886e0783529436b99eb,50,-5,2021-11-16T00:00:00+00:00,2022-01-25T13:55:12+00:00
CVE-2022-21699,ipython,ipython,46a51ed69cdf41b4333943d9ceeb945c4ede5668,335,0,2021-11-16T00:00:00+00:00,2022-01-19T21:15:11+00:00
CVE-2022-21700,micronaut-projects,micronaut-core,b8ec32c311689667c69ae7d9f9c3b3a8abc96fe3,-3828,-3995,2021-11-16T00:00:00+00:00,2022-01-18T22:15:13+00:00
CVE-2022-21708,graph-gophers,graphql-go,eae31ca73eb3473c544710955d1dbebc22605bfe,10,-7,2021-11-16T00:00:00+00:00,2022-01-21T22:25:10+00:00
CVE-2022-21712,twisted,twisted,af8fe78542a6f2bf2235ccee8158d9c88d31e8e2,104,-53,2021-11-16T00:00:00+00:00,2022-02-07T00:00:00+00:00
CVE-2022-21716,twisted,twisted,89c395ee794e85a9657b112c4351417850330ef9,194,-1,2021-11-16T00:00:00+00:00,2022-03-03T00:00:00+00:00
CVE-2022-21716,twisted,twisted,98387b39e9f0b21462f6abc7a1325dc370fcdeb1,171,-24,2021-11-16T00:00:00+00:00,2022-03-03T00:00:00+00:00
CVE-2022-21724,pgjdbc,pgjdbc,f4d0ed69c0b3aae8531d83d6af4c57f22312c813,44,-2,2021-11-16T00:00:00+00:00,2022-02-02T11:48:52+00:00
CVE-2022-21725,tensorflow,tensorflow,3218043d6d3a019756607643cf65574fbfef5d7a,422,-2864,2021-11-16T00:00:00+00:00,2022-02-03T12:21:02+00:00
CVE-2022-21726,tensorflow,tensorflow,23968a8bf65b009120c43b5ebcceaf52dbc9e943,301,-2983,2021-11-16T00:00:00+00:00,2022-02-03T11:01:42+00:00
CVE-2022-21727,tensorflow,tensorflow,b64638ec5ccaa77b7c1eb90958e3d85ce381f91b,476,-2808,2021-11-16T00:00:00+00:00,2022-02-03T11:07:40+00:00
CVE-2022-21728,tensorflow,tensorflow,37c01fb5e25c3d80213060460196406c43d31995,423,-2861,2021-11-16T00:00:00+00:00,2022-02-03T10:55:55+00:00
CVE-2022-21729,tensorflow,tensorflow,58b34c6c8250983948b5a781b426f6aa01fd47af,663,-2623,2021-11-16T00:00:00+00:00,2022-02-03T12:28:25+00:00
CVE-2022-21730,tensorflow,tensorflow,002408c3696b173863228223d535f9de72a101a9,796,-2488,2021-11-16T00:00:00+00:00,2022-02-03T10:48:29+00:00
CVE-2022-21731,tensorflow,tensorflow,08d7b00c0a5a20926363849f611729f53f3ec022,474,-2811,2021-11-16T00:00:00+00:00,2022-02-03T11:37:56+00:00
CVE-2022-21732,tensorflow,tensorflow,e3749a6d5d1e8d11806d4a2e9cc3123d1a90b75e,188,-3097,2021-11-16T00:00:00+00:00,2022-02-03T11:21:48+00:00
CVE-2022-21733,tensorflow,tensorflow,f68fdab93fb7f4ddb4eb438c8fe052753c9413e8,671,-2614,2021-11-16T00:00:00+00:00,2022-02-03T11:28:10+00:00
CVE-2022-21734,tensorflow,tensorflow,f57315566d7094f322b784947093406c2aea0d7d,793,-2493,2021-11-16T00:00:00+00:00,2022-02-03T12:59:18+00:00
CVE-2022-21735,tensorflow,tensorflow,ba4e8ac4dc2991e350d5cc407f8598c8d4ee70fb,485,-2801,2021-11-16T00:00:00+00:00,2022-02-03T12:53:48+00:00
CVE-2022-21736,tensorflow,tensorflow,965b97e4a9650495cda5a8c210ef6684b4b9eceb,1191,-2095,2021-11-16T00:00:00+00:00,2022-02-03T12:08:03+00:00
CVE-2022-21737,tensorflow,tensorflow,7019ce4f68925fd01cdafde26f8d8c938f47e6f9,1116,-2170,2021-11-16T00:00:00+00:00,2022-02-03T13:43:21+00:00
CVE-2022-21738,tensorflow,tensorflow,6f4d3e8139ec724dbbcb40505891c81dd1052c4a,1083,-2203,2021-11-16T00:00:00+00:00,2022-02-03T13:19:05+00:00
CVE-2022-21739,tensorflow,tensorflow,53b0dd6dc5957652f35964af16b892ec9af4a559,816,-2470,2021-11-16T00:00:00+00:00,2022-02-03T13:13:52+00:00
CVE-2022-21740,tensorflow,tensorflow,2b7100d6cdff36aa21010a82269bc05a6d1cc74a,1080,-2207,2021-11-16T00:00:00+00:00,2022-02-03T14:30:47+00:00
CVE-2022-21740,tensorflow,tensorflow,adbbabdb0d3abb3cdeac69e38a96de1d678b24b3,1082,-2205,2021-11-16T00:00:00+00:00,2022-02-03T14:30:47+00:00
CVE-2022-21741,tensorflow,tensorflow,e5b0eec199c2d03de54fd6a7fd9275692218e2bc,1415,-1872,2021-11-16T00:00:00+00:00,2022-02-03T14:27:31+00:00
CVE-2022-21797,joblib,joblib,b90f10efeb670a2cc877fb88ebb3f2019189e059,8,-18,2022-02-24T00:00:00+00:00,2022-09-26T05:05:17+00:00
CVE-2022-21802,artf,grapesjs,13e85d152d486b968265c4b8017e8901e7d89ff3,274,-48,2022-02-24T00:00:00+00:00,2022-07-25T13:45:39+00:00
CVE-2022-22143,mozilla,node-convict,3b86be087d8f14681a9c889d45da7fe3ad9cd880,1,-4,2022-02-24T00:00:00+00:00,2022-05-01T15:30:45+00:00
CVE-2022-2216,ionicabizau,parse-url,21c72ab9412228eea753e2abc48f8962707b1fe3,0,-8,2022-06-27T00:00:00+00:00,2022-06-27T12:10:18+00:00
CVE-2022-2217,ionicabizau,parse-url,21c72ab9412228eea753e2abc48f8962707b1fe3,0,-8,2022-06-27T00:00:00+00:00,2022-06-27T10:15:24+00:00
CVE-2022-2218,ionicabizau,parse-url,21c72ab9412228eea753e2abc48f8962707b1fe3,0,-8,2022-06-27T00:00:00+00:00,2022-06-27T12:10:09+00:00
CVE-2022-2237,keycloak,keycloak-nodejs-connect,190a9470e234bbd9ac5d5de43f5a19aead9a2c21,20,-1,2022-06-28T00:00:00+00:00,2023-03-27T00:00:00+00:00
CVE-2022-2255,GrahamDumpleton,mod_wsgi,af3c0c2736bc0b0b01fa0f0aad3c904b7fa9c751,1,-11,2022-06-29T00:00:00+00:00,2022-08-25T17:26:19+00:00
CVE-2022-22815,python-pillow,Pillow,1e092419b6806495c683043ab3feb6ce264f3b9c,-149,-149,2022-01-07T00:00:00+00:00,2022-01-07T00:00:00+00:00
CVE-2022-22815,python-pillow,Pillow,c48271ab354db49cdbd740bc45e13be4f0f7993c,-148,-148,2022-01-07T00:00:00+00:00,2022-01-07T00:00:00+00:00
CVE-2022-22816,python-pillow,Pillow,5543e4e2d409cd9e409bc64cdc77be0af007a31f,-33,-33,2022-01-07T00:00:00+00:00,2022-01-07T00:00:00+00:00
CVE-2022-22817,python-pillow,Pillow,8531b01d6cdf0b70f256f93092caa2a5d91afc11,-24,-24,2022-01-07T00:00:00+00:00,2022-01-07T00:00:00+00:00
CVE-2022-22846,paulc,dnslib,76e8677699ed098387d502c57980f58da642aeba,0,0,2022-01-09T00:00:00+00:00,2022-01-09T00:49:30+00:00
CVE-2022-22912,TooTallNate,plist.js,96e2303d059e6be0c9e0c4773226d14b4758de52,2,2,2022-01-10T00:00:00+00:00,2022-02-17T18:50:43+00:00
CVE-2022-22950,spring-projects,spring-framework,83ac65915871067c39a4fb255e0d484c785c0c11,328,-132,2022-01-10T00:00:00+00:00,2022-04-01T22:17:32+00:00
CVE-2022-22965,spring-projects,spring-framework,002546b3e4b8d791ea6acccb81eb3168f51abb15,451,-9,2022-01-10T00:00:00+00:00,2022-04-01T22:17:30+00:00
CVE-2022-22968,spring-projects,spring-framework,a7cf19cec5ebd270f97a194d749e2d5701ad2ab7,461,-76,2022-01-10T00:00:00+00:00,2022-04-14T20:05:50+00:00
CVE-2022-22970,spring-projects,spring-framework,83186b689f11f5e6efe7ccc08fdeb92f66fcd583,674,-19,2022-01-10T00:00:00+00:00,2022-05-12T19:28:47+00:00
CVE-2022-22971,spring-projects,spring-framework,dc2947c52df18d5e99cad03383f7d6ba13d031fd,579,-114,2022-01-10T00:00:00+00:00,2022-05-12T19:30:49+00:00
CVE-2022-22976,spring-projects,spring-security,388a7b62b906bd56deadb7ca45248fa1a63bdf12,-3617,-4352,2022-01-10T00:00:00+00:00,2022-05-19T14:50:46+00:00
CVE-2022-22976,spring-projects,spring-security,a40f73521c0dd88b879ff6165d280e78bdf8154f,-850,-1585,2022-01-10T00:00:00+00:00,2022-05-19T14:50:46+00:00
CVE-2022-22984,snyk,cli,80d97a93326406e09776156daf72e3caa03ae25a,1168,-1,2022-02-24T00:00:00+00:00,2022-11-30T00:00:00+00:00
CVE-2022-2306,heroiclabs,nakama,ce8d3921e2acd44ef8b5e6edfe595b6df067b166,-2,-3,2022-07-04T00:00:00+00:00,2022-07-05T08:30:11+00:00
CVE-2022-23080,directus,directus,6da3f1ed5034115b1da00440008351bf0d808d83,410,-745,2022-01-10T00:00:00+00:00,2022-06-22T15:40:10+00:00
CVE-2022-23082,whitesource,CureKit,af35e870ed09411d2f1fae6db1b04598cd1a31b6,10,-1,2022-01-10T00:00:00+00:00,2022-05-31T14:40:10+00:00
CVE-2022-2309,lxml,lxml,86368e9cf70a0ad23cccd5ee32de847149af0c6f,-2,-2,2022-07-05T00:00:00+00:00,2022-07-05T09:00:12+00:00
CVE-2022-23106,jenkinsci,configuration-as-code-plugin,4f425675edf77d382a6fd10890f1a704ff3b2277,-8,-8,2022-01-11T00:00:00+00:00,2022-01-12T00:00:00+00:00
CVE-2022-23109,jenkinsci,hashicorp-vault-plugin,c7ad9779320bd8640d83790a985ebab240249b13,-12,-12,2022-01-11T00:00:00+00:00,2022-01-12T19:06:09+00:00
CVE-2022-23110,jenkinsci,publish-over-ssh-plugin,edf4e981684326d371200541d440d26b141b269e,3,3,2022-01-11T00:00:00+00:00,2022-01-12T19:06:11+00:00
CVE-2022-23111,jenkinsci,publish-over-ssh-plugin,21bf41adbce9e71d3f77e113e29bf81d437cadc3,4,4,2022-01-11T00:00:00+00:00,2022-01-12T19:06:13+00:00
CVE-2022-23112,jenkinsci,publish-over-ssh-plugin,21bf41adbce9e71d3f77e113e29bf81d437cadc3,4,4,2022-01-11T00:00:00+00:00,2022-01-12T19:06:15+00:00
CVE-2022-23112,jenkinsci,publish-over-ssh-plugin,c2e5ad99da6de4b9152ae0691f112145358a5666,16,16,2022-01-11T00:00:00+00:00,2022-01-12T19:06:15+00:00
CVE-2022-23113,jenkinsci,publish-over-ssh-plugin,79f6598a17279125c476a29b21439ad3bd01e6c5,10,10,2022-01-11T00:00:00+00:00,2022-01-12T19:06:17+00:00
CVE-2022-23114,jenkinsci,publish-over-ssh-plugin,2b4b9b2dfab5c001669f9a74c0e6078b0a27b928,8,8,2022-01-11T00:00:00+00:00,2022-01-12T19:06:19+00:00
CVE-2022-23114,jenkinsci,publish-over-ssh-plugin,70b7689bf6fc894f4dc6c0ff34dd72808840760e,5,5,2022-01-11T00:00:00+00:00,2022-01-12T19:06:19+00:00
CVE-2022-23115,jenkinsci,batch-task-plugin,0e461e230b40d8eeae6e2dfbf00ba7b461ddb0a9,11,11,2022-01-11T00:00:00+00:00,2022-01-12T19:06:21+00:00
CVE-2022-2321,heroiclabs,nakama,e2e02fce80ff33ce45f8a6ebc0b7a99ee0b03824,2,0,2022-07-05T00:00:00+00:00,2022-07-05T18:25:11+00:00
CVE-2022-23223,apache,shenyu,0e826ceae97a1258cb15c73a3072118c920e8654,-249,-271,2022-01-14T00:00:00+00:00,2022-01-25T13:00:22+00:00
CVE-2022-23340,laurent22,joplin,810018b41f4d9f0c2fd9af4b8fd332fa4a0210f0,-31,-86,2022-01-18T00:00:00+00:00,2022-02-08T13:20:31+00:00
CVE-2022-23451,openstack,barbican,7d270bacbe29a90a10f1855abc3b50dac0f08022,-17,-63,2022-01-19T00:00:00+00:00,2022-09-06T17:18:52+00:00
CVE-2022-23452,openstack,barbican,6c841b23afa8ed6fa4cd01ba1a6bebfb60f06ae5,-11,-56,2022-01-19T00:00:00+00:00,2022-09-01T20:57:45+00:00
CVE-2022-23457,ESAPI,esapi-java-legacy,a0d67b75593878b1b6e39e2acc1773b3effedb2a,44,-50,2022-01-19T00:00:00+00:00,2022-04-25T00:00:00+00:00
CVE-2022-23458,nhn,tui.grid,e9db5968675ae113c07efc091cce210f2b26854f,46,-7,2022-01-19T00:00:00+00:00,2022-09-22T22:05:09+00:00
CVE-2022-23466,kitabisa,teler,20f59eda2420ac64e29f199a61230a0abc875e8e,79,-3,2022-01-19T21:23:53+00:00,2022-12-06T17:58:52+00:00
CVE-2022-23471,containerd,containerd,241563be06a3de8b6a849414c4e805b68d3bb295,1282,-2,2022-01-19T21:23:53+00:00,2022-12-07T22:51:34+00:00
CVE-2022-23472,ArjunSharda,Passeo,8caa798b6bc4647dca59b2376204b6dc6176361a,34,-2,2022-01-19T21:23:53+00:00,2022-12-06T17:18:59+00:00
CVE-2022-23474,codex-team,editor.js,f659015be6de8e6f0c322c5ff4d1a4532d2f29a2,32,-25,2022-01-19T21:23:53+00:00,2022-12-15T02:08:07+00:00
CVE-2022-23485,getsentry,sentry,565f971da955d57c754a47f5802fe9f9f7c66b39,7701,-835,2022-01-19T21:23:53+00:00,2022-12-10T00:40:46+00:00
CVE-2022-23491,certifi,python-certifi,9e9e840925d7b8e76c76fdac1fab7e6e88c1c3b8,14,-2,2022-01-19T21:23:53+00:00,2022-12-07T21:15:53+00:00
CVE-2022-23492,libp2p,go-libp2p,15d7dfbf54264ead8e6f49ca658d79c90635e2de,-13,-663,2022-01-19T21:23:53+00:00,2022-12-08T00:08:11+00:00
CVE-2022-23494,tinymce,tinymce,6923d85eba6de3e08ebc9c5a387b5abdaa21150e,444,-5,2022-01-19T21:23:53+00:00,2022-12-08T21:29:26+00:00
CVE-2022-23496,nielsbasjes,yauaa,3017a866e2cff0d308f264b66fde4fa79e3beb9e,748,-28,2022-01-19T21:23:53+00:00,2022-12-08T21:19:30+00:00
CVE-2022-23510,cube-js,cube.js,3c614674fed6ca17df08bbba8c835ef110167570,1385,-1,2022-01-19T21:23:53+00:00,2022-12-09T22:12:10+00:00
CVE-2022-23510,cube-js,cube.js,f1140de508e359970ac82b50bae1c4bf152f6041,1384,-2,2022-01-19T21:23:53+00:00,2022-12-09T22:12:10+00:00
CVE-2022-23511,aws,amazon-cloudwatch-agent,6119858864c317ff26f41f576c169148d1250837,118,-123,2022-01-19T00:00:00+00:00,2022-12-12T00:00:00+00:00
CVE-2022-23524,helm,helm,3636f6824757ff734cb265b8770efe48c1fb3737,297,-1,2022-01-19T21:23:53+00:00,2022-12-15T00:28:34+00:00
CVE-2022-23525,helm,helm,638ebffbc2e445156f3978f02fd83d9af1e56f5b,296,-2,2022-01-19T21:23:53+00:00,2022-12-15T00:38:09+00:00
CVE-2022-23526,helm,helm,bafafa8bb1b571b61d7a9528da8d40c307dade3d,295,-3,2022-01-19T21:23:53+00:00,2022-12-15T00:43:40+00:00
CVE-2022-23530,DataDog,guarddog,37c7d0767ba28f4df46117d478f97652594c491c,199,-8,2022-01-19T21:23:53+00:00,2022-12-16T22:56:33+00:00
CVE-2022-23531,DataDog,guarddog,98af5c8c1e9c15fa888c900252e76116b0ec25d1,186,-21,2022-01-19T21:23:53+00:00,2022-12-16T23:41:15+00:00
CVE-2022-23532,neo4j-contrib,neo4j-apoc-procedures,01e63ed2d187cd2a8aa1d78bf831ef0fdd69b522,191,-10,2022-01-19T21:23:53+00:00,2023-01-14T00:29:27+00:00
CVE-2022-23536,cortexproject,cortex,03e023d8b012887b31cc268d0d011b01e1e65506,218,-1,2022-01-19T21:23:53+00:00,2022-12-19T21:10:21+00:00
CVE-2022-23538,sylabs,scs-library-client,b5db2aacba6bf1231f42dd475cc32e6355ab47b2,48,0,2022-01-19T21:23:53+00:00,2023-01-17T20:06:25+00:00
CVE-2022-23538,sylabs,scs-library-client,eebd7caaab310b1fa803e55b8fc1acd9dcd2d00c,47,-1,2022-01-19T21:23:53+00:00,2023-01-17T20:06:25+00:00
CVE-2022-23539,auth0,node-jsonwebtoken,e1fa9dcc12054a8681db4e6373da1b30cf7016e3,5,0,2022-01-19T21:23:53+00:00,2022-12-22T23:20:47+00:00
CVE-2022-23540,auth0,node-jsonwebtoken,e1fa9dcc12054a8681db4e6373da1b30cf7016e3,5,0,2022-01-19T21:23:53+00:00,2022-12-22T18:02:24+00:00
CVE-2022-23541,auth0,node-jsonwebtoken,e1fa9dcc12054a8681db4e6373da1b30cf7016e3,5,0,2022-01-19T21:23:53+00:00,2022-12-22T17:52:22+00:00
CVE-2022-23551,Azure,aad-pod-identity,7e01970391bde6c360d077066ca17d059204cb5d,35,-28,2022-01-19T21:23:53+00:00,2022-12-21T19:50:15+00:00
CVE-2022-23553,stevespringett,Alpine,a7432184b9137ea095799a77f9ced370553acbd7,-43,-268,2022-01-19T21:23:53+00:00,2022-12-28T18:01:14+00:00
CVE-2022-23557,tensorflow,tensorflow,8c6f391a2282684a25cbfec7687bd5d35261a209,-1186,-2002,2022-01-19T00:00:00+00:00,2022-02-04T22:32:44+00:00
CVE-2022-23558,tensorflow,tensorflow,a1e1511dde36b3f8aa27a6ec630838e7ea40e091,-1164,-1980,2022-01-19T00:00:00+00:00,2022-02-04T22:32:43+00:00
CVE-2022-23559,tensorflow,tensorflow,1de49725a5fc4e48f1a3b902ec3599ee99283043,-964,-1780,2022-01-19T00:00:00+00:00,2022-02-04T22:32:37+00:00
CVE-2022-23559,tensorflow,tensorflow,a4e401da71458d253b05e41f28637b65baf64be4,-958,-1774,2022-01-19T00:00:00+00:00,2022-02-04T22:32:37+00:00
