owner	repo	commit	token
jenkinsci	workflow-cps-global-lib-plugin	ace0de3c2d691662021ea10306eeb407da6b6365	12396
jenkinsci	workflow-cps-plugin	2e5a67fde9baf25315fe692161b4e90d401da86c	3400
jenkinsci	workflow-cps-plugin	41cb4e05eed6a901d0c8a8b0a460111a64c5e179	0
jenkinsci	workflow-cps-plugin	90b7f403882e1cab1dec49a011e377f440f8e003	580
jenkinsci	workflow-cps-plugin	f7ae7b75a457976853539bff1db52373b85fdb85	3466
jenkinsci	workflow-cps-plugin	886676efdd711e126307ec70a539f2fe613151f9	0
jenkinsci	workflow-cps-plugin	76a7681702f42d65f77bbaa5463f146876ea62db	6100
jenkinsci	workflow-cps-plugin	76b089ccd026b68012b0deb30c217395f7ca7dc2	340
jenkinsci	workflow-job-plugin	395eb740000509bff789c7f409c90f2a4a738821	1745
jenkinsci	workflow-multibranch-plugin	71c3f0a6ccdb2ba43f43686826b0d62160df85e8	5293
jenkinsci	workflow-remote-loader-plugin	6f9d60f614359720ec98e22b80ba15e8bf88e712	724
jenkinsci	workflow-support-plugin	35e2736cfd5c56799eece176328906d92b6a0dd1	2664
jenkinsci	xcode-plugin	01335f1f4734e4a7eda69b28e182ecd4c34a1a4b	596
jenkinsci	xldeploy-plugin	5acf9d797fe0afb4defa7c1d5e198103fcdb6989	149
jenkinsci	xldeploy-plugin	79ae204d2ee6cd94badf4c24a150cee13a3bde44	886
jenkinsci	xunit-plugin	6976b5da114845a7936ea36d5783a65cd91f9897	600
jenkinsci	yaml-axis-plugin	346802860c68a5a9bb4996c81fed4e05bee594f4	282
jenkinsci	yet-another-build-visualizer-plugin	0e6db61ef66f4ed4f2e580240e364f195b00ee6e	424
jenkinsci	zap-pipeline-plugin	bca4b087c66ead39398f54cdadc27c515e8ede31	4508
jenkinsci	zephyr-enterprise-test-management-plugin	a2a698660c12d78e06f78c813c3ff10b4c30db16	449
jenkinsci	zulip-plugin	2a9dd6c41c2d913b0414d015b3118e3ddb60bd90	4716
jessfraz	pastebinit	1af2facb6d95976c532b7f8f82747d454a092272	142
jessie-codes	safe-flat	4b9b7db976bba8c968354f4315f5f9c219b7cbf3	514
jetty	jetty.project	0839a208cdc3fcfe25206a77af59ba9fda260188	7940
jetty	jetty.project	b953871c9a5ff4fbca4a2499848f75182dbd9810	2778
jetty-project	codehaus-jetty6	0d2592ea3183914163d0921e4855bd3e18582a05	876
jetty-project	codehaus-jetty6	36f81d2e7058b012f6718bc2f1e2786694a8a4a1	31835
jetty-project	codehaus-jetty6	b31f606bf8058a38ab6253aa8dc2dfe6a7f83c78	31883
jfhbrook	node-ecstatic	0d0a2779ac5e5843d3745920212dfac9b69440e2	283
jfhbrook	node-ecstatic	71ce93988ead4b561a8592168c72143907189f01	346
jgraph	mxgraph	76e8e2809b622659a9c5ffdc4f19922b7a68cfa3	394
jgraph	mxgraph	97b3718db64a6ca9afb3382de2926eb8da660052	5975424
jhipster	generator-jhipster	79fe5626cb1bb80f9ac86cf46980748e65d2bdbc	354
jhipster	generator-jhipster	7c49ab3d45dc4921b831a2ca55fb1e2a2db1ee25	164
jhipster	generator-jhipster	88448b85fd3e8e49df103f0061359037c2c68ea7	2453
jhipster	generator-jhipster	c220a210fd7742c53eea72bd5fadbb96220faa98	2400
jhipster	jhipster-kotlin	426ccab85e7e0da562643200637b99b6a2a99449	332
jhpyle	docassemble	97f77dc486a26a22ba804765bfd7058aabd600c9	178
jhpyle	docassemble	4801ac7ff7c90df00ac09523077930cdb6dea2aa	58356
jhuckaby	pixl-class	47677a3638e3583e42f3a05cc7f0b30293d2acc8	662
jkup	pullit	4fec455774ee08f4dce0ef2ef934ffcc37219bfb	1315
jlangch	venice	215ae91bb964013b0a2d70718a692832d561ae0a	339
jlangch	venice	c942c73136333bc493050910f171a48e6f575b23	277
jline	jline3	f3c60a3e6255e8e0c20d5043a4fe248446f292bb	1530
jmrozanec	cron-utils	4cf373f7352f5d95f0bf6512af8af326b31c835e	303
jmrozanec	cron-utils	cfd2880f80e62ea74b92fa83474c2aabdb9899da	1808
jmrozanec	cron-utils	d6707503ec2f20947f79e38f861dba93b39df9da	213
jmurty	java-xmlbuilder	e6fddca201790abab4f2c274341c0bb8835c3e73	5629
joajfreitas	marcador	84d84549c6c6d765abc9243ac7e85d810f32d6e7	15451
joblib	joblib	b90f10efeb670a2cc877fb88ebb3f2019189e059	507
joeattardi	emoji-button	fe54bef107eb3f74873a4018f2ff49fa124c6a2e	683
joeattardi	emoji-button	05970c09180cd27fff493e998ac5bf0468b1bb16	609930
joestump	python-oauth2	82dd2cdd4954cd7b8983d5d64c0dfd9072bf4650	1206
joewalnes	smoothie	8e0920d50da82f4b6e605d56f41b69fbb9606a98	639
johannschopplich	nuxt-api-party	72762a200fc19d997a0f84bce578c28698dc5270	171
johnpapa	generator-hottowel	c17092fd4103143a9ddab93c8983ace8bf174396	281
joniles	mpxj	8eaf4225048ea5ba7e59ef4556dab2098fcc4a1d	333
joniles	mpxj	287ad0234213c52b0638565e14bd9cf3ed44cedd	345
joniles	mpxj	ae0af24345d79ad45705265d9927fe55e94a5721	4117
joniles	mpxj	8002802890dfdc8bc74259f37e053e15b827eea0	327
jonschlinkert	assign-deep	19953a8c089b0328c470acaaaf6accdfcb34da11	154
jonschlinkert	assign-deep	90bf1c551d05940898168d04066bbf15060f50cc	2521
jonschlinkert	defaults-deep	c873f341327ad885ff4d0f23b3d3bca31b0343e5	140
jonschlinkert	kind-of	1df992ce6d5a1292048e5fe9c52c5382f941ee0b	130
jonschlinkert	merge-deep	2c33634da7129a5aefcc262d2fec2e72224404e5	125
jonschlinkert	merge-deep	11e5dd56de8a6aed0b1ed022089dbce6968d82a5	328
jonschlinkert	mixin-deep	578b0bc5e74e14de9ef4975f504dc698796bdf9c	128
jonschlinkert	mixin-deep	8f464c8ce9761a8c9c2b3457eaeee9d404fa7af9	2013
jonschlinkert	randomatic	4a526959b3a246ae8e4a82f9c182180907227fe1	709
jonschlinkert	remarkable	d54ed887f4997221cd7cb9790e953a83c504de36	1900
jonschlinkert	set-value	95e9d9923f8a8b4a01da1ea138fcc39ec7b6b15f	2435
jonschlinkert	set-value	7cf8073bb06bf0c15e08475f9f952823b4576452	159
jonschlinkert	word-wrap	420dce9a2412b21881202b73a3c34f0edc53cb2e	2193
jooby-project	jooby	b66e3342cf95205324023cfdf2cb5811e8a6dcf4	266
josdejong	jsoneditor	092e386cf49f2a1450625617da8e0137ed067c3e	351
josdejong	mathjs	8d2d48d81b3c233fb64eb2ec1d7a9e1cf6a55a90	1105
josdejong	mathjs	a60f3c8d9dd714244aed7a5569c3dccaa3a4e761	1318
josdejong	mathjs	ecb80514e80bce4e6ec7e71db8ff79954f07c57e	978
josdejong	typed-function	6478ef4f2c3f3c2d9f2c820e2db4b4ba3425e6fe	713
joyent	node-sshpk	46065d38a5e6d1bccf86d3efb2fb83c14e3f9957	1450
jpadilla	pyjwt	9c528670c455b8d948aff95ed50e22940d1ad3fc	3989
jpeg-js	jpeg-js	9ccd35fb5f55a6c4f1902ac5b0f270f675750c27	1096
jperelli	osm-static-maps	97355d29e08753d1cfe99b1281dbaa06f4e651b0	466
jpuri	react-draft-wysiwyg	d2faeb612b53f10dff048de7dc57e1f4044b5380	184044
jquense	expr	df846910915d59f711ce63c1f817815bceab5ff7	1683
jquery	jquery	db9e023e62c1ff5d8f21ed9868ab6878da2005e9	876
jquery	jquery	05531fc4080ae24070930d15ae0cea7ae056457d	1609
jquery	jquery	b078a62013782c7424a4a61a240c23c4c0b42614	812
jquery	jquery	606b863edaff29035960e4d813b45d63b8d92876	781
jquery	jquery-ui	7e9060c109b928769a664dbcc2c17bd21231b6f3	399
jquery	jquery-ui	5fee6fd5000072ff32f2d65b6451f39af9e0e39e	187
jquery	jquery-ui	f2854408cce7e4b7fc6bf8676761904af9c96bde	685
jquery	jquery-ui	effa323f1505f2ce7a324e4f429fa9032c72f280	669
jquery	jquery-ui	8cc5bae1caa1fcf96bf5862c5646c787020ba3f9	1619
jquery-ui-rails	jquery-ui-rails	d504a40538fe5f7998439ad2f8fc5c4a1f843f1c	353492
jquery-validation	jquery-validation	5d8f29eef363d043a8fec4eb86d42cadb5fa5f7d	835
jquery-validation	jquery-validation	69cb17ed774b427f7e2ffcdf197968231725c30e	1694
jquery-validation	jquery-validation	5bbd80d27fc6b607d2f7f106c89522051a9fb0dd	2222
jrspruitt	ubi_reader	d5d68e6b1b9f7070c29df5f67fc060f579ae9139	733
jruby	jruby	5e4aab28b26fd127112b76fabfac9a33b64caf77	2112
jruby	jruby	0b06b48ab4432237ce5fc1bef47f2c6bcf7843f7	2650
js-data	js-data	2d9eed5d3e9710d7e7fecc6f6437c39fe73a4097	507
jsGiven	jsGiven	92f750739c7b9b6e704e562ad34e2ad148acad64	366
jshttp	cookie	e10042845354fea83bd8f34af72475eed1dadf5c	1644
json-path	JsonPath	71a09c1193726c010917f1157ecbb069ad6c3e3b	740
json5	json5	7774c1097993bc3ce9f0ac4b722a32bf7d6871c8	1003
jsonata-js	jsonata	335d38f6278e96c908b24183f1c9c90afc8ae00c	359
jsonata-js	jsonata	c907b5e517bb718015fcbd993d742ba6202f2be2	777
jsreport	jsreport	afaff3804b34b38e959f5ae65f9e672088de13d7	45232244
jsreport	jsreport-chrome-pdf	6750b2f77d05cb843aefc1c4a98097a3bd33a6a2	342
jstachio	jstachio	7b2f78377d1284df14c580be762a25af5f8dcd66	2437
jsuites	jsuites	d47a6f4e143188dde2742f4cffd313e1068ad3b3	3309
jsuites	jsuites	fe1d3cc5e339f2f4da8ed1f9f42271fdf9cbd8d2	3748
jsuites	jsuites	b31770d5fe91684a00177f629aab933139c32d9f	4539
juju	juju	ecd7e2d0e9867576b9da04871e22232f06fa0cc7	1276
juju	juju	2f2ec128ef5a8ca81fc86ae79cfcdbab0007c206	1222
juju	juju	43f0fc59790d220a457d4d305f484f62be556d3b	10329
juliangruber	keypair	9596418d3363d3e757676c0b6a8f2d35a9d1cb18	224
junit-team	junit4	610155b8c22138329f0723eec22521627dbc52ae	1593
junrar	junrar	ad8d0ba8e155630da8a1215cee3f253e0af45817	3000
junrar	junrar	7b16b3d90b91445fd6af0adfed22c07413d4fab7	761
jupyter	nbdime	e44a5cc7677f24b45ebafc756db49058c2f750ea	1220
jupyter	notebook	107a89fce5f413fb5728c1c5d2c7788e1fb17491	367
jupyter	notebook	288b73e1edbf527740e273fcc69b889460871648	2361
jupyter	notebook	e321c80776542b8d6f3411af16f9e21e51e27687	350
jupyter	notebook	08c4c898182edbe97aadef1815cce50448f975cb	220
jupyter	notebook	d65328d4841892b412aef9015165db1eb029a8ed	431
jupyter	notebook	79fc76e890a8ec42f73a3d009e44ef84c14ef0d5	2863
jupyter-lsp	jupyterlab-lsp	4ad12f204ad0b85580fc32137c647baaff044e95	5267
jupyter-server	jupyter-scheduler	06435a2277bb2b8f441ec9cedafa474572b92c5d	168
jupyter-server	jupyter_server	3d83e49090289c431da253e2bdb8dc479cbcb157	452
jupyter-server	jupyter_server	85e4abccf6ea9321d29153f73b0bd72ccb3a6bca	1451
jupyter-server	jupyter_server	a5683aca0b0e412672ac6218d09f74d44ca0de5a	274
jupyter-server	jupyter_server	877da10cd0d7ae45f8b1e385fa1f5a335e7adf1f	7651
jupyter-server	jupyter_server	290362593b2ffb23c59f8114d76f77875de4b925	703
jupyter-server	jupyter_server	87a4927272819f0b1cae1afa4c8c86ee2da002fd	207
jupyter-server	jupyter_server	0056c3aa52cbb28b263a7a609ae5f17618b36652	593
jupyter-server	jupyter_server	79fbf801c5908f4d1d9bc90004b74cfaaeeed2df	2045
jupyterhub	binderhub	195caac172690456dcdc8cc7a6ca50e05abf8182	260
jupyterhub	dockerspawner	3ba4b665b6ca6027ea7a032d7ca3eab977574626	516
jupyterhub	firstuseauthenticator	953418e2450dbc2d854e332350849533b0ebc7ba	2264
jupyterhub	jupyter-server-proxy	fd31930bacd12188c448c886e0783529436b99eb	2820
jupyterhub	jupyter-server-proxy	7abc9dc5bbb0b4b440548a5375261b8b8192fc22	432
jupyterhub	jupyter-server-proxy	764e499f61a87641916a7a427d4c4b1ac3f321a9	63849
jupyterhub	jupyterhub	ff2db557a85b6980f90c3158634bf924063ab8ba	2431
jupyterhub	kubespawner	3dfe870a7f5e98e2e398b01996ca6b8eff4bb1d0	1063
jupyterhub	nbgitpuller	07690644f29a566011dd0d7ba14cae3eb0490481	191
jupyterhub	oauthenticator	1845c0e4b1bff3462c91c3108c85205acd3c75a2	701
jupyterhub	oauthenticator	a4aac191c16cf6281f3d346615aefa75702b02d7	124
jupyterhub	oauthenticator	5cd2d1816f90dc5c946e6e38fd2d0ba535624c5c	8317
jupyterhub	oauthenticator	5246b09675501b09fb6ed64022099b7644812f60	2329
jupyterhub	oauthenticator	d1aea05fa89f2beae15ab0fa0b0d071030f79654	512
jupyterhub	systemdspawner	a4d08fd2ade1cfd0ef2c29dc221e649345f23580	430
jupyterlab	jupyterlab	e1b3aabab603878e46add445a3114e838411d2df	3597
jupyterlab	jupyterlab	19bd9b96cb2e77170a67e43121637d0b5619e8c6	2625
justinas	nosurf	4d86df7a4affa1fa50ab39fb09aac56c3ce9c314	1673
jwadhams	json-logic-js	c1dd82f5b15d8a553bb7a0cfa841ab8a11a9c227	515
jython	frozen-mirror	053949e66d307168fd70b39725f4d3e6b642acc1	1232
kaizhu256	node-phantomjs-lite	96f766e5674e8462b5f5bbd4494390988f0a3916	547
kaizhu256	node-phantomjs-lite	f6e2a9489446a1dabe175aa8c14a1c55ca824520	703
kakwa	ldapcherry	6f98076281e9452fdb1adcd1bcbb70a6f968ade9	1801
karma-runner	karma	ff7edbb2ffbcdd69761bece86b7dc1ef0740508d	1635
karma-runner	karma	839578c45a8ac42fbc1d72105f97eab77dd3eb8a	343
kataras	iris	e213dba0d32ff66653e0ef124bc5088817264b08	701
kawasima	struts1-forever	eda3a79907ed8fcb0387a0496d0cb14332f250e8	1317
kellyselden	git-diff-apply	106d61d3ae723b4257c2a13e67b95eb40a27e0b5	261
kennethreitz	requests	3bd8afbff29e50b38f889b2f688785a669b9aafc	174
keras-team	keras	85db5d07db54b853484bfd358c3894d948c36baf	300
kevva	decompress	967146e70f48be32ed1a69daa3941d681944d513	3064
keycloak	keycloak	6b2a4229e3b869eec9d4adc30c1afdf71e78cbdf	556
keycloak	keycloak	0b8b31a3ea7d8d7ac8b14a020613fc32aa5e9d9d	537
keycloak	keycloak	63b41e2548cbc20bd3758e34a82d880e177bf24c	1222
keycloak	keycloak	812e76c39b1e693e8f11e5549cca2c90631f372e	19876
keycloak	keycloak	9a7c1a91a59ab85e7f8889a505be04a71580777f	1010
keycloak	keycloak	5ddd605ee96b8551c7eb00b609a0b97939925b77	7477
keycloak	keycloak	62c9e1577618470832ede22dcedd46cba15b1836	266
keycloak	keycloak	01be601dbdd77822827de173e34180d9322db85c	24309
keycloak	keycloak	33863ba16117844930a38ebde57a25258f5b80fd	7363
keycloak	keycloak	9356843c6c3d7097d010b3bb6f91e25fcaba378c	7791
keycloak	keycloak	dae4a3eaf26590b8d441b8e4bec3b700ee303b72	18102
keycloak	keycloak	478319348bdfdb9b6d39122f41edf2af79f679bb	1059
keycloak	keycloak	717d9515fa131e3d8c8936e41b2e52270fdec976	748
keycloak	keycloak	3b80eee5bfdf2b80c47465c0f2eaf70074808741	2109
keycloak	keycloak	65480cb5a11630909c086f79d396004499fbd1e4	250
keycloak	keycloak	44000caaf5051d7f218d1ad79573bd3d175cad0d	7634
keycloak	keycloak	73f0474008e1bebd0733e62a22aceda9e5de6743	1022
keycloak	keycloak	556146f961f7c8ddf64de15e2117a58d045f72b5	1866
keycloak	keycloak	76d83f46fad94ebcbedaa49e6daad458e2894e52	9891
keycloak	keycloak	5d6c91f3309db468b0fe4834e88c3d25649f73e4	1315
keycloak	keycloak	198214310eb45b86707f823ccb5a2d65c814b528	1988
keycloak	keycloak	d60cb9aaefc4035d322862edd8f9f252af6da951	5333
keycloak	keycloak-nodejs-connect	55e54b55d05ba636bc125a8f3d39f0052d13f8f6	460
keycloak	keycloak-nodejs-connect	190a9470e234bbd9ac5d5de43f5a19aead9a2c21	186
keylime	keylime	bd5de712acdd77860e7dc58969181e16c7a8dc5d	1131
keylime	keylime	f969d397f92962b553f8c5bcbbeeb3bbdeca9456	361
keylime	keylime	95ce3d86bd2c53009108ffda2dcf553312d733db	793
keylime	keylime	c68d8f0b7ea549c12b6956ab0f3c28ae0360ae17	526
keylime	keylime	9e5ac9f25cd400b16d5969f531cee28290543f2a	439
keystonejs	keystone	96bf833a23b1a0a5d365cf394467a943cc481b38	1792
keystonejs	keystone	650e27e6e9b42abfb94c340c8470faf61f0ff284	2667
khoj-ai	khoj	1c7a562880eeb7354325545d2cf6c5d1d1134812	4690
khoj-ai	khoj	55be90cdd2f9d6a09c8bf9ceea52fc36b9201626	2100
kiali	kiali	93f5cd0b6698e8fe8772afb8f35816f6c086aef1	25813
kimmobrunfeldt	progressbar.js	97fe68ef4beccfe84b7cba08ea1fc695e38cc04b	643544
kindspells	astro-shield	1221019306f501bf5fa9bcfb5a23a2321d34ba0a	3641
kindspells	astro-shield	5ae8b8ef4f681d3a81431ee7e79d5dec545c6e1f	6483
kiorky	SOAPpy	64125a24aad228761f38312d44bde4bec7354276	1928
kiorky	SOAPpy	a38656817c8ce7d02e117b1308328419a5d1560f	5896
kitabisa	teler	ec6082049dba9e44a21f35fb7b123d42ce1a1a7e	186
kitabisa	teler	20f59eda2420ac64e29f199a61230a0abc875e8e	743
kitabisa	teler-waf	d1d49cfddfa3ec2adad962870f14b85cd1aaf739	2404
kiwitcms	Kiwi	0ed213fa0ddb7a6dc77e3c3b99e8fc90ccdaf46f	264
kiwitcms	Kiwi	761305d04f5910ba14cc04d1255a8f1afdbb87f3	828
kiwitcms	Kiwi	6617cee0fb70cc394b7be6bbc86ef84e6e9de077	879
kiwitcms	kiwi	a2b169ffdef1d7c1755bade8138578423b35011b	305
kiwitcms	kiwi	d789f4b51025de4f8c747c037d02e1b0da80b034	748
kiwitcms	kiwi	195ea53eaaf360c19227c864cc0fe58910032c3c	370
kiwitcms	kiwi	ffb00450be52fe11a82a2507632c2328cae4ec9d	132
kjd	idna	1d365e17e10d72d0b7876316fc7b9ca0eebdd38d	400
kjur	jsrsasign	3bcc088c727658d7235854cd2a409a904cc2ce99	1771
kjur	jsrsasign	6087412d072a57074d3c4c1b40bdde0460d53a7f	204374
kjur	jsrsasign	4536a6e9e8bcf1a644ab7c07ed96e453347dae41	516320
knative	serving	fff40ef7bac9be8380ec3d1c70fc15b57093382a	631
knex	knex	e145322da92749be7749f9ade5b5f5a66d6586a4	2684
knockout	knockout	7e280b2b8a04cc19176b5171263a5c68bda98efb	9546
knowledgecode	date-and-time	9e4b501eacddccc8b1f559fb414f48472ee17c2a	4479
koajs	cors	f31dac99f5355c41e7d4dd3c4a80c5f154941a11	2568
kobezzza	Collection	d3d937645f62f37d3115d6aa90bb510fd856e6a2	200
kohsuke	libpam4j	02ffdff218283629ba4a902e7fe2fd44646abc21	311
koji-project	koji	91d6f0b607c7f5af666dfb56931f1db4e38c28a5	628
kongchuanhujiao	server	9a125624f219e496bdf4b07b404816d5a309bdc1	1351
koorchik	node-mystem3	4bd31c0e0110afc327c414d7ebfc2ffe738cbad2	798
kordamp	json-lib	a0c4a0eae277130e22979cf307c95dec4005a78e	508
kornelski	http-cache-semantics	560b2d8ef452bbba20ffed69dc155d63ac757b74	446
kriszyp	json-schema	22f146111f541d9737e832823699ad3528ca7741	521
kriszyp	json-schema	b62f1da1ff5442f23443d6be6a92d00e65cba93a	180
kriszyp	json-schema	f6f6a3b02d667aa4ba2d5d50cc19208c4462abfa	185
kriszyp	msgpackr	18f44f8800e2261341cdf489d1ba1e35a0133602	374
kroxylicious	kroxylicious	8be1efcb0a2160fa3ad4cb0e5a27e60160774dce	772
ktorio	ktor	0c108156f45423d09014b47be810188629cb878f	2438
ktorio	ktor	0665736fc35c8ab5525241e975f36819b67f9d3e	2936
ktorio	ktor	d6c3a51df169c163e8f0b9ce77bbe543c70116ac	3201
kubean-io	kubean	167e97329e4a27ba2f456d2846d39af20e1af7ef	1651
kubernetes	apiextensions-apiserver	b9b7d2b3f32f8edbeb47b8726710eeb868bce196	604
kubernetes	client-go	790a4f63632139cf6731014d00a9a8338f1fbd7d	1647
kubernetes	client-go	e8f871a2e5fadf90fc114565abc0963967f1a373	160
kubernetes	ingress-nginx	d487a50e399100ad8db12ed1d2f92271f311f676	1641
kubernetes	kubernetes	afd56495a1052a3387b81df1786a8d0f51bc8671	1747
kubernetes	kubernetes	e185b1028ac8459f7b451e1115399192e96f6ee9	3137
kubernetes	kubernetes	d65039c56ce4de5f2efdc38aa1284eeb95f89169	620
kubernetes	kubernetes	2257c1ecbe3c0cf71dd50b82752ae189c94ec905	954
kubernetes	kubernetes	47063891dd782835170f500a83f37cc98c3c1013	2351
kubernetes	kubernetes	4441f1d9c3e94d9a3d93b4f184a591cab02a5245	1561
kubernetes	kubernetes	9802bfcec0580169cffce2a3d468689a407fa7dc	3781
kubernetes	kubernetes	5978856c4c7f10737a11c9540fe60b8475beecbb	2999
kubernetes	kubernetes	11793434dac97a49bfed0150b56ac63e5dc34634	1602
kubernetes	kubernetes	00e81db174ef7aca497be5f42d87e46d14df2a90	5969
kubernetes	kubernetes	b014610de3e5cf1bb0f7844b5758d29fc18b75e6	261
kubernetes	kubernetes	dad0e937c0f76344363eb691b2668490ffef8537	3612
kubernetes	kubernetes	1ab06efe92d8e898ca1931471c9533ce94aba29b	493
kubernetes-csi	csi-proxy	0e83a68159111e4ee510f5aa56d47ba97bda60c7	2918
kubernetes-csi	csi-proxy	2523e6674dedf3de27f84235efec28555da24664	2080
kubernetes-sigs	secrets-store-csi-driver	c2cbb19e2eef16638fa0523383788a4bc22231fd	12856
kubevirt	kubevirt	9efa8d7388d4fe1c698c6980aa7122c06bd141be	385
kucherenko	blamer	0965877f115753371a2570f10a63c455d2b2cde3	19752
kucherenko	blamer	5fada8c9b6986ecd28942b724fa682e77ce1e11c	126377
kujirahand	nadesiko3	124871c064cfc65cdcd83205637e84fc246c76df	939
kujirahand	nadesiko3	56ccfb2f9cceaec83e6a9d3024c3ba8c54ebe1a4	894
kujirahand	nadesiko3	61a70792752a75b7f71df214e98a236721ea3fa6	2779
kyivstarteam	react-native-sms-user-consent	5423dcb0cd3e4d573b5520a71fa08aa279e4c3c7	1697
kylefarris	clamscan	5f557c970817fe8c578ec3f7ad3bcbcef4cf5538	137
kyubisation	angular-server-side-configuration	d701f51260637a84ede278e248934e0437a7ff86	17690
labd	wagtail-2fa	13b12995d35b566df08a17257a23863ab6efb0ca	198
labd	wagtail-2fa	a6711b29711729005770ff481b22675b35ff5c81	950
labd	wagtail-2fa	ac23550d33b7436e90e3beea904647907eba5b74	1746
labring	sealos	4cdf52e55666864e5f90ed502e9fc13e18985b7b	1343
labstack	echo	4422e3b66b9fd498ed1ae1d0242d660d0ed3faaa	212
labstack	echo	0ac4d74402391912ff6da733bb09fd4c3980b4e1	13611
lambdaisland	uri	f46db3e84846f79e14bfee0101d9c7a872321820	2573
langchain-ai	langchain	a2f191a32229256dd41deadf97786fe41ce04cbb	1032
langchain-ai	langchain	e294ba475a355feb95003ed8f1a2b99942509a9e	7314
langchain-ai	langchain	22abeb9f6cc555591bf8e92b5e328e43aa07ff6c	1683
langchain-ai	langchain	fab24457bcf8ede882abd11419769c92bc4e7751	43160
langchain-ai	langchain	d353d668e4b0514122a443cef91de7f76fea4245	28943
langchain-ai	langchain	4c97a10bd0d9385cfee234a63b5bd826a295e483	250
langchain-ai	langchain	cadfce295f8a33828fc635c2e5ea28b883e5c992	22333
langchain-ai	langchain	9ecb7240a480720ec9d739b3877a52f76098a2b8	650
langchain-ai	langchain	bf0b3cc0b5ade1fb95a5b1b6fa260e99064c2e22	981
langchain-ai	langchain	727d5023ce88e18e3074ef620a98137d26ff92a3	6767
langchain-ai	langchain	7b13292e3544b2f5f2bfb8a27a062ea2b0c34561	479
langchain-ai	langchain	de9a6cdf163ed00adaf2e559203ed0a9ca2f1de7	405
langchain-ai	langchain	e1924b3e93d513ca950c72f8e80e1c133749fba5	1860
langchain-ai	langchain	9a877c7adbd06f90a2518152f65b562bd90487cc	770
langchain-ai	langchain	604dfe2d99246b0c09f047c604f0c63eafba31e7	550
langchain-ai	langchain	aad3d8bd47d7f5598156ff2bdcc8f736f24a7412	928
langchain-ai	langchain	ce0b0f22a175139df8f41cdcfb4d2af411112009	4817
langchain-ai	langchain	77209f315efd13442ec51c67719ba37dfaa44511	447
langchain-ai	langchain	c2a3021bb0c5f54649d380b42a0684ca5778c255	3506890
langchain-ai	langchainjs	615b9d9ab30a2d23a2f95fb8d7acfdf4b41ad7a6	5349
langchain-ai	langchainjs	a0fad77d6b569e5872bd4a9d33be0c0785e538a9	1309
latchset	jwcrypto	eb5be5bd94c8cae1d7f3ba9801377084d8e5a7ba	330
latchset	jwcrypto	d2655d370586cb830e49acfb450f87598da60be8	626
latchset	jwcrypto	90477a3b6e73da69740e00b8161f53fea19b831f	763
latchset	kdcproxy	f274aa6787cb8b3ec1cc12c440a56665b7231882	265
laurent22	joplin	494e235e18659574f836f84fcf9f4d4fcdcfcf89	4777
laurent22	joplin	57d750bc9aeb0f98d53ed4b924458b54984c15ff	243
laurent22	joplin	fd90a490c0e5cacd17bfe0ffc422be1d2a9b1c13	411
laurent22	joplin	3db47b575b9cb0a765da3d283baa2c065df0d0bc	13226
laurent22	joplin	19b45de2981c09f6f387498ef96d32b4811eba5e	2987
laurent22	joplin	9c20d5947d1fa4678a8b640792ff3d31224f0adf	330
laurent22	joplin	feaecf765368f2c273bea3a9fa641ff0da7e6b26	241
laurent22	joplin	810018b41f4d9f0c2fd9af4b8fd332fa4a0210f0	1672
laurent22	joplin	e797ebb864fbf429a49b6d20e5779d0c9aa6c4d5	450
laurent22	joplin	caf66068bfc474bbfd505013076ed173cd90ca83	1084
laurent22	joplin	a2de167b95debad83a0f0c7925a88c0198db812e	1208
laurent22	joplin	9e90d9016daf79b5414646a93fd369aedb035071	1064
lautis	uglifier	4677bfe38142937ff952f95605bcec4618892c3e	33526
laverdet	isolated-vm	2646e6c1558bac66285daeab54c7d490ed332b15	6462
laverdet	isolated-vm	27151bfecc260e96714443613880e3b2e6596704	199
laverdet	isolated-vm	218e87a6d4e8cb818bea76d1ab30cd0be51920e8	188
layui	layui	f756b41d63bf3d488a2cb042918638c9851bf2b0	211
leanote	leanote	0f9733c890077942150696dcc6d2b1482b7a0a19	142
leeoniya	uPlot	5756e3e9b91270b303157e14bd0174311047d983	61719
lektor	lektor	7393d87bd354e43120937789956175064e4610a0	1096
lenovo	Antilles	c7b9c5740908b343aceefe69733d9972e64df0b9	547
leo-editor	leo-editor	029833689060ee73f1bc1708cf4b182f0c66ec8e	226
lepture	mistune	d6f0b6402299bf5a380e7b4e77bd80e8736630fe	529
lepture	mistune	5f06d724bc05580e7f203db2d4a4905fc1127f98	385
lepture	mistune	ca1e7b506850f4e488823fc7338b49a8f9852718	3309
lessthanoptimal	BoofCV	0da6139ff69fd5a49359854ab01935d06c7f5aac	347
lestrrat-go	jwx	64f2a229b8e18605f47361d292b526bdc4aee01c	2624
lestrrat-go	jwx	0e8802ce6842625845d651456493e7c87625601f	1368
lestrrat-go	jwx	d43f2ceb7f0c13714dfe8854d6439766e86faa76	4577
libp2p	go-libp2p	15d7dfbf54264ead8e6f49ca658d79c90635e2de	2229
libxmljs	libxmljs	2501807bde9b38cfaed06d1e140487516d91379d	1168
lief-project	LIEF	19e06755e8ce1ecf136360a5c36cded3701ac253	761
