cve,file_func_name
CVE-2018-13097,user_block_count
CVE-2018-13099,fs/f2fs/inline.c
CVE-2018-13100,"secs_per_zone, fs/f2fs/super.c"
CVE-2018-13300,"avpriv_request_sample, handle_eac3, libavformat/movenc.c"
CVE-2018-13301,"ff_mpeg4_decode_picture_header, libavcodec/mpeg4videodec.c"
CVE-2018-13302,"handle_eac3, libavformat/movenc.c, EAC3_FRAME_TYPE_INDEPENDENT"
CVE-2018-13303,"init_get_bits8, avpriv_ac3_parse_header, libavcodec/ac3_parser.c"
CVE-2018-13304,"studio_profile, error_resilience.c, h263dec.c, mpeg4videodec.c"
CVE-2018-13305,libavcodec/vc1_block.c
CVE-2018-13405,"inode_init_owner, fs/inode.c"
CVE-2018-13406,"uvesafb_setcmap, drivers/video/fbdev/uvesafb.c, kmalloc_array"
CVE-2018-13785,"png_check_chunk_length, pngrutil.c"
CVE-2018-14055,znc.conf
CVE-2018-14056,
CVE-2018-14339,epan/proto.c
CVE-2018-14340,epan/tvbuff_zlib.c
CVE-2018-14341,epan/dissectors/packet-dcm.c
CVE-2018-14342,epan/dissectors/packet-bgp.c
CVE-2018-14343,epan/dissectors/packet-ber.c
CVE-2018-14344,epan/dissectors/packet-ismp.c
CVE-2018-14345,"ReuseSession, daemon/Display.cpp, helper/backend/PamBackend.cpp"
CVE-2018-14349,imap/command.c
CVE-2018-14350,imap/message.c
CVE-2018-14351,imap/command.c
CVE-2018-14352,"imap_quote_string, imap/util.c"
CVE-2018-14353,"imap_quote_string, imap/util.c"
CVE-2018-14354,
CVE-2018-14355,imap/util.c
CVE-2018-14356,pop.c
CVE-2018-14357,
CVE-2018-14358,"imap/message.c, RFC822.SIZE"
CVE-2018-14359,
CVE-2018-14360,"nntp_add_group, newsrc.c"
CVE-2018-14361,nntp.c
CVE-2018-14362,pop.c
CVE-2018-14363,newsrc.c
CVE-2018-14367,epan/dissectors/packet-coap.c
CVE-2018-14368,epan/dissectors/packet-bzr.c
CVE-2018-14369,epan/dissectors/packet-http2.c
CVE-2018-14370,epan/crypt/airpdcap.c
CVE-2018-14394,libavformat/movenc.c
CVE-2018-14395,libavformat/movenc.c
CVE-2018-14553,"gdImageClone, gd.c"
CVE-2018-14630,
CVE-2018-14679,
CVE-2018-14680,mspack/chmd.c
CVE-2018-14681,"kwajd_read_headers, mspack/kwajd.c"
CVE-2018-14682,
CVE-2018-14734,"drivers/infiniband/core/ucma.c, ucma_leave_multicast, ucma_process_join"
CVE-2018-14938,"handle_prism, wifipcap/wifipcap.cpp, handle_80211"
CVE-2018-15132,ext/standard/link_win32.c
CVE-2018-15503,
CVE-2018-15572,"spectre_v2_select_mitigation, arch/x86/kernel/cpu/bugs.c"
CVE-2018-15594,arch/x86/kernel/paravirt.c
CVE-2018-15605,
CVE-2018-15822,"flv_write_packet, libavformat/flvenc.c"
CVE-2018-15836,"verify_signed_hash, lib/liboswkeys/signatures.c"
CVE-2018-15853,xkbcomp/expr.c
CVE-2018-15854,
CVE-2018-15855,XkbFile
CVE-2018-15856,compose/parser.c
CVE-2018-15857,"ExprAppendMultiKeysymList, xkbcomp/ast-build.c"
CVE-2018-15858,"CopyKeyAliasesToKeymap, xkbcomp/keycodes.c"
CVE-2018-15859,"ExprResolveLhs, xkbcomp/expr.c"
CVE-2018-15861,"ExprResolveLhs, xkbcomp/expr.c"
CVE-2018-15862,"LookupModMask, xkbcomp/expr.c"
CVE-2018-15863,"ResolveStateAndPredicate, xkbcomp/compat.c"
CVE-2018-16056,epan/dissectors/packet-btatt.c
CVE-2018-16057,epan/dissectors/packet-ieee80211-radiotap-iter.c
CVE-2018-16058,epan/dissectors/packet-btavdtp.c
CVE-2018-16149,"sig_verify, x509.c"
CVE-2018-16150,"sig_verify, x509.c"
CVE-2018-16253,"sig_verify, x509.c"
CVE-2018-16276,"yurex_read, drivers/usb/misc/yurex.c"
CVE-2018-16323,"ReadXBMImage, coders/xbm.c"
CVE-2018-16329,"GetMagickProperty, MagickCore/property.c"
CVE-2018-16391,"muscle_list_files, libopensc/card-muscle.c"
CVE-2018-16392,"tcos_select_file, libopensc/card-tcos.c"
CVE-2018-16393,"gemsafe_get_cert_len, libopensc/pkcs15-gemsafeV1.c"
CVE-2018-16418,"util_acl_to_str, tools/util.c"
CVE-2018-16419,"read_public_key, tools/cryptoflex-tool.c"
CVE-2018-16420,"decrypt_response, libopensc/card-epass2003.c"
CVE-2018-16421,"cac_get_serial_nr_from_CUID, libopensc/card-cac.c"
CVE-2018-16422,"sc_pkcs15emu_esteid_init, libopensc/pkcs15-esteid.c"
CVE-2018-16423,"sc_file_set_sec_attr, libopensc/sc.c"
CVE-2018-16424,"read_file, tools/egk-tool.c"
CVE-2018-16425,"sc_pkcs15emu_sc_hsm_init, libopensc/pkcs15-sc-hsm.c"
CVE-2018-16426,"iasecc_select_file, libopensc/card-iasecc.c"
CVE-2018-16435,"AllocateDataSet, cmscgats.c, SetData, cmsIT8LoadFromFile"
CVE-2018-16597,
CVE-2018-16640,"ReadOneJNGImage, coders/png.c"
CVE-2018-16641,"TIFFWritePhotoshopLayers, coders/tiff.c"
CVE-2018-16642,"InsertRow, coders/cut.c"
CVE-2018-16643,"ReadDCMImage, coders/dcm.c, ReadPWPImage, coders/pwp.c, ReadCALSImage, coders/cals.c, ReadPICTImage, coders/pict.c"
CVE-2018-16644,"ReadDCMImage, coders/dcm.c, ReadPICTImage, coders/pict.c"
CVE-2018-16645,"ReadBMPImage, coders/bmp.c, ReadDIBImage, coders/dib.c"
CVE-2018-16658,"cdrom_ioctl_drive_status, drivers/cdrom/cdrom.c"
CVE-2018-16789,libhttp/url.c
CVE-2018-16790,"_bson_iter_next_internal, bson-iter.c"
CVE-2018-17019,analyzer/protocol/irc/IRC.cc
CVE-2018-17082,"php_handler, sapi/apache2handler/sapi_apache2.c"
CVE-2018-17182,"vmacache_flush_all, mm/vmacache.c"
CVE-2018-17293,Programs/wavm/wavm.cpp
CVE-2018-17294,"matchCurrentInput, lou_translateString.c"
CVE-2018-17456,.gitmodules
CVE-2018-17942,"convert_to_decimal, vasnprintf.c"
CVE-2018-18021,"arch/arm64/kvm/guest.c, PSTATE.M"
CVE-2018-18225,epan/dissectors/packet-coap.c
CVE-2018-18226,epan/dissectors/packet-steam-ihs-discovery.c
CVE-2018-18227,epan/dissectors/packet-mswsp.c
CVE-2018-18281,"mremap(), ftruncate()"
CVE-2018-18386,"drivers/tty/n_tty.c, TIOCINQ"
CVE-2018-18397,"UFFDIO_, fs/userfaultfd.c, mm/userfaultfd.c"
CVE-2018-18445,"adjust_scalar_min_max_vals, kernel/bpf/verifier.c"
CVE-2018-18585,"chmd_read_headers, mspack/chmd.c"
CVE-2018-18586,chmextract.c
CVE-2018-18690,"xfs_attr_shortform_addname, fs/xfs/libxfs/xfs_attr.c, ATTR_REPLACE"
CVE-2018-18710,"cdrom_ioctl_select_disc, drivers/cdrom/cdrom.c"
CVE-2018-18839,api/v1/alarms
CVE-2018-18955,"map_write, kernel/user_namespace.c"
CVE-2018-19044,"PrintData, PrintStats"
CVE-2018-19045,"PrintData, PrintStats"
CVE-2018-19052,"mod_alias_physical_handler, mod_alias.c"
CVE-2018-19489,"v9fs_wstat, hw/9pfs/9p.c"
CVE-2018-19518,"imap_open, imap_rimap, c-client/imap4r1.c, tcp_aopen, osdep/unix/tcp_unix.c"
CVE-2018-19622,epan/dissectors/packet-mmse.c
CVE-2018-19623,epan/dissectors/packet-lbmpdm.c
CVE-2018-19624,epan/dissectors/packet-pvfs2.c
CVE-2018-19625,epan/tvbuff_composite.c
CVE-2018-19626,epan/dissectors/packet-dcom.c
CVE-2018-19627,wiretap/vwr.c
CVE-2018-19628,epan/dissectors/packet-zbee-zcl-lighting.c
CVE-2018-19824,"usb_audio_probe, sound/usb/card.c"
CVE-2018-19840,"WavpackPackInit, pack_utils.c, libwavpack.a, WavpackSetConfiguration64"
CVE-2018-19841,"WavpackVerifySingleBlock, open_utils.c, libwavpack.a"
CVE-2018-19854,"crypto_report_one, crypto/crypto_user.c, CONFIG_CRYPTO_USER"
CVE-2018-1999010,cced03dd667a5df6df8fd40d8de0bff477ee02e8
CVE-2018-1999011,asf_o
CVE-2018-1999012,
CVE-2018-1999013,a7e032a277452366771951e29fd0bf2bd5c029f0
CVE-2018-1999014,bab0716c7f4793ec42e05a5aa7e80d82a0dd4e75
CVE-2018-1999015,ASF_F
CVE-2018-20030,"EXIF_IFD_INTEROPERABILITY, EXIF_IFD_EXIF"
CVE-2018-20169,"__usb_get_extra_descriptor, drivers/usb/core/usb.c"
CVE-2018-20174,ui_clip_handle_data
CVE-2018-20175,mcs.c
CVE-2018-20176,secure.c
CVE-2018-20177,rdp_in_unistr
CVE-2018-20178,process_demand_active
CVE-2018-20179,lspci_process
CVE-2018-20180,rdpsnddbg_process
CVE-2018-20181,seamless_process
CVE-2018-20182,seamless_process_line
CVE-2018-20217,
CVE-2018-20467,coders/bmp.c
CVE-2018-20511,"ipddp_ioctl, drivers/net/appletalk/ipddp.c"
CVE-2018-20541,"libxsmm_sparse_csc_reader, generator_spgemm_csc_reader.c"
CVE-2018-20542,"generator_spgemm_csc_reader.c, libxsmm_sparse_csc_reader"
CVE-2018-20546,"get_rgba_default, caca/dither.c"
CVE-2018-20684,"TSCPFileSystem::SCPSink, core/ScpFileSystem.cpp"
CVE-2018-20685,scp.c
CVE-2018-20742,ocall_malloc
CVE-2018-20748,libvncclient/rfbproto.c
CVE-2018-20749,libvncserver/rfbserver.c
CVE-2018-20750,libvncserver/rfbserver.c
CVE-2018-20760,"gf_text_get_utf8_line, media_tools/text_import.c, libgpac_static.a"
CVE-2018-20761,"gf_sm_load_init, scene_manager.c, libgpac_static.a"
CVE-2018-20762,"cat_multiple_files, applications/mp4box/fileimport.c"
CVE-2018-20763,"gf_text_get_utf8_line, media_tools/text_import.c, libgpac_static.a, szLineConv"
CVE-2018-20784,"kernel/sched/fair.c, cfs_rq"
CVE-2018-20786,"screen.c, state.c, vterm.c"
CVE-2018-20815,"load_device_tree, device_tree.c, load_image"
CVE-2018-20820,"read_ujpg, jpgcoder.cc"
CVE-2018-20836,"smp_task_timedout, smp_task_done, drivers/scsi/libsas/sas_expander.c"
CVE-2018-20847,"p_tx0, p_tx1, p_ty0, p_ty1, opj_get_encoding_parameters, openjp2/pi.c"
CVE-2018-20854,"drivers/phy/mscc/phy-ocelot-serdes.c, ctrl->phys"
CVE-2018-20855,"create_qp_common, drivers/infiniband/hw/mlx5/qp.c, mlx5_ib_create_qp_resp"
CVE-2018-20856,"__blk_drain_queue, block/blk-core.c"
CVE-2018-20961,"f_midi_set_alt, drivers/usb/gadget/function/f_midi.c"
CVE-2018-20976,"xfs_fs_fill_super, fs/xfs/xfs_super.c"
CVE-2018-21008,"rsi_mac80211_detach, drivers/net/wireless/rsi/rsi_91x_mac80211.c"
CVE-2018-21010,"color_apply_icc_profile, bin/common/color.c"
CVE-2018-21017,"dinf_Read, isomedia/box_code_base.c"
CVE-2018-25020,"kernel/bpf/core.c, net/core/filter.c"
CVE-2018-25032,
CVE-2018-5332,"rds_message_alloc_sgs, rds_rdma_extra_size, net/rds/rdma.c"
CVE-2018-5333,"rds_cmsg_atomic, net/rds/rdma.c, rds_atomic_free_op"
CVE-2018-5334,wiretap/vwr.c
CVE-2018-5335,epan/dissectors/packet-wcp.c
CVE-2018-5336,epan/tvbparse.c
CVE-2018-5344,drivers/block/loop.c
CVE-2018-5729,
CVE-2018-5730,
CVE-2018-5873,"__ns_get_path, fs/nsfs.c"
CVE-2018-6196,"feed_table_block_tag, table.c"
CVE-2018-6197,"formUpdateBuffer, form.c"
CVE-2018-6198,~/.w3m
CVE-2018-6337,folly::secureRandom
CVE-2018-6340,Memcache::getextendedstats
CVE-2018-6343,
CVE-2018-6345,"number_format, $dec_points"
CVE-2018-6346,Proxygen
CVE-2018-6347,Proxygen
CVE-2018-6392,"filter_slice, libavfilter/vf_transpose.c"
CVE-2018-6412,"sbusfb_ioctl_helper, drivers/video/fbdev/sbuslib.c, FBIOPUTCMAP_SPARC, FBIOGETCMAP_SPARC"
CVE-2018-6560,dbus-proxy/flatpak-proxy.c
CVE-2018-6621,"decode_frame, libavcodec/utvideodec.c"
CVE-2018-6758,"uwsgi_expand_path, core/utils.c"
CVE-2018-6767,"ParseRiffHeaderConfig, cli/riff.c"
CVE-2018-6836,"netmonrec_comment_destroy, wiretap/netmon.c"
CVE-2018-6912,"decode_plane, libavcodec/utvideodec.c"
CVE-2018-6927,"futex_requeue, kernel/futex.c"
CVE-2018-7186,"gplotRead, ptaReadStream"
CVE-2018-7191,"dev_get_valid_name, register_netdevice"
CVE-2018-7247,"pixHtmlViewer, prog/htmlviewer.c"
CVE-2018-7253,"ParseDsdiffHeaderConfig, cli/dsdiff.c"
CVE-2018-7254,"ParseCaffHeaderConfig, cli/caff.c"
CVE-2018-7260,db_central_columns.php
CVE-2018-7320,epan/dissectors/packet-sigcomp.c
CVE-2018-7321,epan/dissectors/packet-thrift.c
CVE-2018-7322,epan/dissectors/packet-dcm.c
CVE-2018-7323,epan/dissectors/packet-wccp.c
CVE-2018-7324,epan/dissectors/packet-sccp.c
CVE-2018-7325,epan/dissectors/packet-rpki-rtr.c
CVE-2018-7326,epan/dissectors/packet-lltd.c
CVE-2018-7327,epan/dissectors/packet-openflow_v6.c
CVE-2018-7328,epan/dissectors/packet-usb.c
CVE-2018-7329,epan/dissectors/packet-s7comm.c
CVE-2018-7330,epan/dissectors/packet-thread.c
CVE-2018-7331,epan/dissectors/packet-ber.c
CVE-2018-7332,epan/dissectors/packet-reload.c
CVE-2018-7333,epan/dissectors/packet-rpcrdma.c
CVE-2018-7334,epan/dissectors/packet-umts_mac.c
CVE-2018-7335,epan/crypt/airpdcap.c
CVE-2018-7336,epan/dissectors/packet-fcp.c
CVE-2018-7337,plugins/docsis/packet-docsis.c
CVE-2018-7417,epan/dissectors/packet-ipmi-picmg.c
CVE-2018-7418,epan/dissectors/packet-sigcomp.c
CVE-2018-7419,epan/dissectors/asn1/nbap/nbap.cnf
CVE-2018-7420,wiretap/pcapng.c
CVE-2018-7421,epan/dissectors/packet-dmp.c
CVE-2018-7480,"blkcg_init_queue, block/blk-cgroup.c"
CVE-2018-7485,"SQLWriteFileDSN, odbcinst/SQLWriteFileDSN.c"
CVE-2018-7492,"__rds_rdma_map, net/rds/rdma.c, RDS_GET_MR, RDS_GET_MR_FOR_DEST"
CVE-2018-7557,"decode_init, libavcodec/utvideodec.c"
CVE-2018-7584,"php_stream_url_wrap_http_ex, ext/standard/http_fopen_wrapper.c"
CVE-2018-7648,mj2/opj_mj2_extract.c
CVE-2018-7751,"svg_probe, libavformat/img2dec.c"
CVE-2018-7752,"gf_media_avc_read_sps, media_tools/av_parsers.c"
CVE-2018-7757,"sas_smp_get_phy_events, drivers/scsi/libsas/sas_expander.c, /sys/class/sas_phy, /sys/class/sas_phy/phy-1:0:12/invalid_dword_count"
CVE-2018-8043,"unimac_mdio_probe, drivers/net/phy/mdio-bcm-unimac.c"
CVE-2018-8050,"af_get_page, lib/afflib_pages.cpp"
CVE-2018-8087,"hwsim_new_radio_nl, drivers/net/wireless/mac80211_hwsim.c"
CVE-2018-8098,"read_entry, index.c"
CVE-2018-8099,index.c:read_entry
CVE-2018-8754,"libevt_record_values_read_event, libevt_record_values.c"
CVE-2018-8784,zgfx_decompress_segment
CVE-2018-8785,zgfx_decompress
CVE-2018-8786,update_read_bitmap_update
CVE-2018-8787,gdi_Bitmap_Decompress
CVE-2018-8788,nsc_rle_decode
CVE-2018-8789,
CVE-2018-8791,rdpdr_process
CVE-2018-8792,cssp_read_tsrequest
CVE-2018-8793,cssp_read_tsrequest
CVE-2018-8794,process_bitmap_updates
CVE-2018-8795,process_bitmap_updates
CVE-2018-8796,process_bitmap_updates
CVE-2018-8797,process_plane
CVE-2018-8798,rdpsnd_process_ping
CVE-2018-8799,process_secondary_order
CVE-2018-8800,ui_clip_handle_data
CVE-2018-8897,"SYSCALL, SYSENTER, EFLAGS.IF"
CVE-2018-9256,epan/dissectors/packet-lwapp.c
CVE-2018-9257,epan/dissectors/packet-cql.c
CVE-2018-9258,epan/dissectors/packet-tcp.c
CVE-2018-9259,epan/dissectors/file-mp4.c
CVE-2018-9260,epan/dissectors/packet-ieee802154.c
CVE-2018-9261,"epan/dissectors/packet-nbap.c, DCH-IDs"
CVE-2018-9262,epan/dissectors/packet-vlan.c
CVE-2018-9263,epan/dissectors/packet-kerberos.c
CVE-2018-9264,epan/dissectors/packet-adb.c
CVE-2018-9265,epan/dissectors/packet-tn3270.c
CVE-2018-9266,epan/dissectors/packet-isup.c
CVE-2018-9267,epan/dissectors/packet-lapd.c
CVE-2018-9268,epan/dissectors/packet-smb2.c
CVE-2018-9269,epan/dissectors/packet-giop.c
CVE-2018-9270,epan/oids.c
CVE-2018-9271,epan/dissectors/packet-multipart.c
CVE-2018-9272,epan/dissectors/packet-h223.c
CVE-2018-9273,epan/dissectors/packet-pcp.c
CVE-2018-9274,ui/failure_message.c
CVE-2018-9275,"check_user_token, util.c"
CVE-2018-9336,openvpnserv.exe
CVE-2018-9841,libavfilter/vf_signature.c
CVE-2018-9918,"QPDFObjectHandle, QPDF_Dictionary"
CVE-2019-1000016,libavcodec/cbs_av1.c
CVE-2019-1010065,"tsk/fs/hfs_dent.c:237, tsk/fs/hfs.c, hfs_cat_traverse"
CVE-2019-1010247,src/mod_auth_openidc.c
CVE-2019-1010305,"chmd_read_headers, libmspack/mspack/chmd.c"
CVE-2019-1010315,"ParseDsdiffHeaderConfig, dsdiff.c:282"
CVE-2019-1010317,"ParseCaffHeaderConfig, caff.c:486"
CVE-2019-1010319,"ParseWave64HeaderConfig, wave64.c:211"
CVE-2019-10124,"PIPELINE_PATH, fix-buildkite-agent-builds-permissions, br_multicast_add_group, net/bridge/br_multicast.c, $RepeatedMsgReduction, NIO+OpenSSL, NIO2+OpenSSL"
CVE-2019-10131,"formatIPTCfromBuffer, coders/meta.c"
CVE-2019-10133,
CVE-2019-10154,
CVE-2019-10638,
CVE-2019-10639,
CVE-2019-10664,"CWebServer::GetFloorplanImage, WebServer.cpp"
CVE-2019-10672,"treeRead, hdf/btree.c"
CVE-2019-10678,"\n, \r"
CVE-2019-10714,"LocaleLowercase, MagickCore/locale.c"
CVE-2019-10894,epan/dissectors/packet-gssapi.c
CVE-2019-10895,wiretap/netscaler.c
CVE-2019-10896,epan/dissectors/packet-dof.c
CVE-2019-10897,epan/dissectors/packet-ieee80211.c
CVE-2019-10898,epan/dissectors/packet-gsm_gsup.c
CVE-2019-10899,epan/dissectors/packet-srvloc.c
CVE-2019-10900,epan/dissectors/file-rbm.c
CVE-2019-10901,epan/dissectors/packet-ldss.c
CVE-2019-10902,epan/dissectors/packet-tsdns.c
CVE-2019-10903,epan/dissectors/packet-dcerpc-spoolss.c
CVE-2019-11072,"burl_normalize_2F_to_slash_fix, burl.c, lighttpd.conf"
CVE-2019-11222,"gf_bin128_parse, utils/os_divers.c"
CVE-2019-11338,libavcodec/hevcdec.c
CVE-2019-11339,libavcodec/mpeg4videodec.c
CVE-2019-11411,"Number#toFixed, jsnumber.c"
CVE-2019-11412,jscompile.c
CVE-2019-11413,regexp.c
CVE-2019-11463,"archive_read_format_zip_cleanup, archive_read_support_format_zip.c, HAVE_LZMA_H"
CVE-2019-11470,"ReadCINImage, coders/cin.c"
CVE-2019-11486,drivers/tty/n_r3964.c
CVE-2019-11487,"fs/fuse/dev.c, fs/pipe.c, fs/splice.c, include/linux/mm.h, include/linux/pipe_fs_i.h, kernel/trace/trace.c, mm/gup.c, mm/hugetlb.c"
CVE-2019-11498,"WavpackSetConfiguration64, pack_utils.c, libwavpack.a"
CVE-2019-11502,snap-confine
CVE-2019-11596,"process_lru_command, memcached.c"
CVE-2019-11599,"mmget_not_zero, get_task_mm, fs/userfaultfd.c, mm/mmap.c, fs/proc/task_mmu.c, drivers/infiniband/core/uverbs_main.c"
CVE-2019-11768,
CVE-2019-11810,"megasas_create_frame_pool, megasas_alloc_cmds, drivers/scsi/megaraid/megaraid_sas_base.c"
CVE-2019-11811,"drivers/char/ipmi/ipmi_si_intf.c, drivers/char/ipmi/ipmi_si_mem_io.c, drivers/char/ipmi/ipmi_si_port_io.c"
CVE-2019-11815,"rds_tcp_kill_sock, net/rds/tcp.c"
CVE-2019-11833,fs/ext4/extents.c
CVE-2019-11884,"do_hidp_sock_ioctl, net/bluetooth/hidp/sock.c"
CVE-2019-11921,Base64
CVE-2019-11925,
CVE-2019-11926,M_SOFx
CVE-2019-11929,number_format
CVE-2019-11930,mb_detect_order
CVE-2019-11934,AsyncSSLSocket
CVE-2019-11935,mb_ereg_replace
CVE-2019-11936,
CVE-2019-11940,
CVE-2019-12068,"lsi_execute_script, s->dsp"
CVE-2019-12106,"updateDevice, minissdpd.c"
CVE-2019-12107,"upnp_event_prepare, upnpevents.c"
CVE-2019-12108,"GetOutboundPinholeTimeout, upnpsoap.c"
CVE-2019-12109,"GetOutboundPinholeTimeout, upnpsoap.c"
CVE-2019-12110,upnpredirect.c
CVE-2019-12111,"copyIPv6IfDifferent, pcpserver.c"
CVE-2019-12155,"interface_release_resource, hw/display/qxl.c"
CVE-2019-12209,$HOME/.config/Yubico/u2f_keys
CVE-2019-12210,debug_file
CVE-2019-12295,epan/packet.c
CVE-2019-12439,bubblewrap.c
CVE-2019-12589,
CVE-2019-12614,"dlpar_parse_cc_property, arch/powerpc/platforms/pseries/dlpar.c, prop->name"
CVE-2019-12616,
CVE-2019-12730,"aa_read_header, libavformat/aadec.c"
CVE-2019-12816,Modules.cpp
CVE-2019-12817,arch/powerpc/mm/mmu_context_book3s64.c
CVE-2019-12818,"nfc_llcp_build_tlv, net/nfc/llcp_commands.c, nfc_llcp_build_gb, net/nfc/llcp_core.c"
CVE-2019-12819,"__mdiobus_register, drivers/net/phy/mdio_bus.c, put_device, fixed_mdio_bus_init"
CVE-2019-12922,
CVE-2019-12951,"parse_mqtt, mg_mqtt.c"
CVE-2019-12973,"opj_t1_encode_cblks, openjp2/t1.c"
CVE-2019-12980,"SWFInput_readSBits, blocks/input.c"
CVE-2019-12981,"SWFShape_setLeftFillStyle, blocks/shape.c"
CVE-2019-12982,"decompileCAST, util/decompile.c, libutil.a"
CVE-2019-12984,"nfc_genl_deactivate_target, net/nfc/netlink.c"
CVE-2019-13133,"ReadBMPImage, coders/bmp.c"
CVE-2019-13134,"ReadVIFFImage, coders/viff.c"
CVE-2019-13135,"ReadCUTImage, coders/cut.c"
CVE-2019-13136,"TIFFSeekCustomStream, coders/tiff.c"
CVE-2019-13137,"ReadPSImage, coders/ps.c"
CVE-2019-13164,"qemu-bridge-helper.c, bridge.conf, --br=bridge, IFNAMSIZ"
CVE-2019-13217,start_decoder
CVE-2019-13218,predict_point
CVE-2019-13219,
CVE-2019-13220,
CVE-2019-13221,compute_codewords
CVE-2019-13222,
CVE-2019-13223,lookup1_values
CVE-2019-13224,"onig_new_deluxe, regext.c"
CVE-2019-13225,"match_at, regexec.c"
CVE-2019-13226,Helper::temporaryMountDevice
CVE-2019-13227,/tmp/.deepin-clone.log
CVE-2019-13228,"BootDoctor::fix(), /tmp/repo.iso"
CVE-2019-13229,"Helper::getPartitionSizeInfo(), /tmp/partclone.log"
CVE-2019-13233,"arch/x86/lib/insn-eval.c, modify_ldt"
CVE-2019-13272,"ptrace_link, kernel/ptrace.c, PTRACE_TRACEME, deny_ptrace"
CVE-2019-13295,"MagickCore/threshold.c, AdaptiveThresholdImage"
CVE-2019-13296,"CLIListOperatorImages, MagickWand/operation.c"
CVE-2019-13297,"MagickCore/threshold.c, AdaptiveThresholdImage"
CVE-2019-13298,"MagickCore/pixel-accessor.h, SetPixelViaPixelInfo, MagickCore/enhance.c"
CVE-2019-13299,"GetPixelChannel, MagickCore/pixel-accessor.h"
CVE-2019-13300,MagickCore/statistic.c
CVE-2019-13301,AcquireMagickMemory
CVE-2019-13302,"MagickCore/fourier.c, ComplexImages"
CVE-2019-13303,"MagickCore/composite.c, CompositeImage"
CVE-2019-13304,"WritePNMImage, coders/pnm.c"
CVE-2019-13305,"WritePNMImage, coders/pnm.c"
CVE-2019-13306,"coders/pnm.c, WritePNMImage"
CVE-2019-13307,MagickCore/statistic.c
CVE-2019-13308,"MagickCore/fourier.c, ComplexImage"
CVE-2019-13309,"CLIListOperatorImages, MagickWand/operation.c"
CVE-2019-13310,"AcquireMagickMemory, MagickWand/mogrify.c"
CVE-2019-13311,"AcquireMagickMemory, wand/mogrify.c"
CVE-2019-13391,"ComplexImages, MagickCore/fourier.c, GetCacheViewVirtualPixels"
CVE-2019-13454,"RemoveDuplicateLayers, MagickCore/layer.c"
CVE-2019-13619,epan/asn1.c
CVE-2019-14283,"set_geometry, drivers/block/floppy.c"
CVE-2019-14284,"drivers/block/floppy.c, .sect, .rate, F_SECT_PER_TRACK"
CVE-2019-14323,"ssdp_recv, ssdpd.c"
CVE-2019-14462,MODBUS_FC_WRITE_MULTIPLE_COILS
CVE-2019-14463,MODBUS_FC_WRITE_MULTIPLE_REGISTERS
CVE-2019-14495,webadmin.c
CVE-2019-14763,"drivers/usb/dwc3/gadget.c, f_hid"
CVE-2019-14814,
CVE-2019-14815,mwifiex_set_wmm_params
CVE-2019-14816,
CVE-2019-14857,"mod_auth_openidc, mod_auth_mellon"
CVE-2019-14934,"pdf_load_pages_kids, pdf.c"
CVE-2019-14980,
CVE-2019-14981,MeanShiftImage
CVE-2019-15026,"conn_to_str, memcached.c"
CVE-2019-15030,arch/powerpc/kernel/process.c
CVE-2019-15031,"MSR_TM_ACTIVE, arch/powerpc/kernel/process.c"
CVE-2019-15090,qedi_dbg_*
CVE-2019-15139,"ReadXWDImage, coders/xwd.c"
CVE-2019-15140,"coders/mat.c, ReadImage, MagickCore/constitute.c"
CVE-2019-15146,"GPMF_Next, GPMF_parser.c"
CVE-2019-15147,"GPMF_Next, GPMF_parser.c"
CVE-2019-15148,"OpenMP4Source, demo/GPMF_mp4reader.c"
CVE-2019-15211,"drivers/media/v4l2-core/v4l2-dev.c, drivers/media/radio/radio-raremono.c"
CVE-2019-15212,drivers/usb/misc/rio500.c
CVE-2019-15213,drivers/media/usb/dvb-usb/dvb-usb-init.c
CVE-2019-15214,"sound/core/init.c, sound/core/info.c"
CVE-2019-15215,drivers/media/usb/cpia2/cpia2_usb.c
CVE-2019-15216,drivers/usb/misc/yurex.c
CVE-2019-15217,drivers/media/usb/zr364xx/zr364xx.c
CVE-2019-15218,drivers/media/usb/siano/smsusb.c
CVE-2019-15219,drivers/usb/misc/sisusbvga/sisusb.c
CVE-2019-15220,drivers/net/wireless/intersil/p54/p54usb.c
CVE-2019-15221,sound/usb/line6/pcm.c
CVE-2019-15222,"sound/usb/helper.c, motu_microbookii"
CVE-2019-15226,
CVE-2019-15239,net/ipv4/tcp_output.c
CVE-2019-15292,"atalk_proc_exit, net/appletalk/atalk_proc.c, net/appletalk/ddp.c, net/appletalk/sysctl_net_atalk.c"
CVE-2019-15296,"faad_resetbits, libfaad/bits.c, ld->buffer_size, getdword_n, ld->start, ld->bytes_left"
CVE-2019-15522,"csync_daemon_session, daemon.c"
CVE-2019-15538,"xfs_setattr_nonsize, fs/xfs/xfs_iops.c, xfs_qm_vop_chown_reserve, ILOCK"
CVE-2019-15666,"__xfrm_policy_unlink, verify_newpolicy_info, net/xfrm/xfrm_user.c"
CVE-2019-15681,
CVE-2019-15683,cea98166008301e614e0d36776bf9435a536136e
CVE-2019-15785,"PrefsUI_LoadPrefs, prefs.c"
